學校名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,學年度
銘傳大學,職,碩士,146,183,136,181,40,42,34,18,12,12,14,10,0,0,0,0,臺北市,107
實踐大學,日,博士,3,4,3,3,1,3,3,2,0,1,0,0,0,2,0,0,臺北市,107
實踐大學,日,碩士,64,79,41,62,36,50,20,28,0,0,0,0,0,0,0,0,臺北市,107
實踐大學,日,學士,807,1903,813,1688,862,1846,954,1796,16,20,0,0,0,0,261,292,臺北市,107
實踐大學,職,碩士,16,30,21,32,7,11,6,9,6,6,0,0,0,0,0,0,臺北市,107
實踐大學,修,二技,0,0,0,0,10,50,8,45,0,0,0,0,0,0,3,12,臺北市,107
實踐大學,進,學士,168,291,131,295,145,353,154,352,0,0,0,0,0,0,45,99,臺北市,107
朝陽科技大學,日,博士,13,8,13,4,17,2,14,3,7,3,3,1,2,1,0,0,臺中市,107
朝陽科技大學,日,碩士,133,124,102,89,114,80,0,0,0,0,0,0,0,0,0,0,臺中市,107
朝陽科技大學,日,四技,1168,1699,1145,1545,1138,1596,1064,1636,0,0,0,0,0,0,248,171,臺中市,107
朝陽科技大學,日,二技,0,0,0,0,8,17,9,11,0,0,0,0,0,0,3,3,臺中市,107
朝陽科技大學,職,碩士,76,58,69,38,67,96,0,0,0,0,0,0,0,0,0,0,臺中市,107
朝陽科技大學,修,四技,470,394,322,322,367,325,329,336,0,0,0,0,0,0,85,64,臺中市,107
高雄醫學大學,日,博士,25,31,29,29,32,30,26,16,19,13,15,15,15,10,0,0,高雄市,107
高雄醫學大學,日,碩士,93,183,95,173,33,76,10,18,0,0,0,0,0,0,0,0,高雄市,107
高雄醫學大學,日,學士,481,738,498,680,481,706,471,692,183,110,166,84,100,46,65,45,高雄市,107
高雄醫學大學,職,碩士,26,64,28,58,13,18,10,4,8,1,0,0,0,0,0,0,高雄市,107
高雄醫學大學,修,二技,0,0,0,0,0,13,0,12,0,15,0,0,0,0,0,0,高雄市,107
南華大學,日,博士,11,9,3,6,4,1,4,2,0,0,1,2,4,1,0,0,嘉義縣,107
南華大學,日,碩士,135,207,79,85,30,39,26,40,1,2,0,0,0,0,0,0,嘉義縣,107
南華大學,日,學士,647,701,453,550,425,465,471,553,0,0,0,0,0,0,164,60,嘉義縣,107
南華大學,職,碩士,68,98,50,57,18,35,9,19,14,24,0,0,0,0,0,0,嘉義縣,107
南華大學,進,學士,57,41,41,33,35,31,40,32,0,0,0,0,0,0,13,2,嘉義縣,107
真理大學,日,碩士,37,14,23,15,16,10,8,12,0,0,0,0,0,0,0,0,新北市,107
真理大學,日,學士,676,846,570,511,616,687,733,840,0,0,0,0,0,0,239,112,新北市,107
真理大學,職,碩士,6,4,3,4,1,2,0,1,0,0,0,0,0,0,0,0,新北市,107
真理大學,進,學士,24,27,21,12,23,15,39,28,0,0,0,0,0,0,16,13,新北市,107
大同大學,日,博士,11,13,12,5,9,7,8,5,7,6,9,7,10,7,0,0,臺北市,107
大同大學,日,碩士,106,35,100,39,38,10,20,5,0,0,0,0,0,0,0,0,臺北市,107
大同大學,日,學士,535,353,494,372,504,366,534,329,0,0,0,0,0,0,159,43,臺北市,107
大同大學,職,碩士,39,18,37,14,40,11,41,6,21,5,0,0,0,0,0,0,臺北市,107
南臺科技大學,日,博士,21,7,19,4,14,1,6,2,12,1,3,0,8,1,0,0,臺南市,107
南臺科技大學,日,碩士,191,132,168,113,74,65,32,34,8,12,1,0,0,0,0,0,臺南市,107
南臺科技大學,日,四技,1715,1369,1742,1349,1665,1328,1681,1381,0,0,0,0,0,0,322,171,臺南市,107
南臺科技大學,日,二技,0,0,0,0,33,50,16,62,0,0,0,0,0,0,4,4,臺南市,107
南臺科技大學,日,五專,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市,107
南臺科技大學,職,碩士,66,88,60,73,24,12,24,13,7,7,11,5,0,0,0,0,臺南市,107
南臺科技大學,修,四技,728,416,570,346,604,346,487,382,0,0,0,0,0,0,202,120,臺南市,107
南臺科技大學,修,二技,0,0,0,0,45,29,23,36,0,0,0,0,0,0,6,5,臺南市,107
崑山科技大學,日,博士,6,1,7,3,5,1,2,4,3,0,3,0,1,0,0,0,臺南市,107
崑山科技大學,日,碩士,95,52,105,55,19,13,11,3,0,0,0,0,0,0,0,0,臺南市,107
崑山科技大學,日,四技,1152,848,1046,730,1057,702,1102,747,0,0,0,0,0,0,255,154,臺南市,107
崑山科技大學,日,二技,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,臺南市,107
崑山科技大學,職,碩士,48,23,56,17,6,7,11,2,0,0,0,0,0,0,0,0,臺南市,107
崑山科技大學,修,四技,562,224,420,230,455,243,537,257,0,0,0,0,0,0,138,58,臺南市,107
崑山科技大學,修,二技,0,0,0,0,71,31,58,34,0,0,0,0,0,0,4,1,臺南市,107
嘉南藥理大學,日,碩士,45,56,33,48,11,6,5,3,0,0,0,0,0,0,0,0,臺南市,107
嘉南藥理大學,日,四技,898,1439,1151,1429,1145,1593,1238,1806,3,5,0,0,0,0,164,103,臺南市,107
嘉南藥理大學,日,二技,0,0,0,0,7,47,16,70,0,0,0,0,0,0,0,1,臺南市,107
嘉南藥理大學,職,碩士,44,70,44,45,11,19,0,4,0,0,0,1,0,0,0,0,臺南市,107
嘉南藥理大學,修,四技,369,397,227,245,187,229,309,319,0,0,0,0,0,0,76,63,臺南市,107
嘉南藥理大學,修,二技,0,0,0,0,37,115,47,158,0,0,0,0,0,0,1,1,臺南市,107
嘉南藥理大學,修,4+X,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市,107
樹德科技大學,日,博士,7,1,0,2,0,6,2,3,8,6,0,0,0,0,0,0,高雄市,107
樹德科技大學,日,碩士,67,49,39,23,15,22,9,25,0,0,0,0,0,0,0,0,高雄市,107
樹德科技大學,日,四技,865,1166,722,1048,771,1051,798,1122,0,0,0,0,0,0,172,146,高雄市,107
樹德科技大學,日,二技,0,0,0,0,1,11,3,5,0,0,0,0,0,0,0,0,高雄市,107
樹德科技大學,職,碩士,75,119,63,71,20,22,32,36,0,0,0,0,0,0,0,0,高雄市,107
樹德科技大學,修,四技,319,260,158,121,122,128,146,166,0,0,0,0,0,0,55,26,高雄市,107
樹德科技大學,修,二技,0,0,0,0,82,167,89,174,0,0,0,0,0,0,6,4,高雄市,107
慈濟大學,日,博士,5,6,10,4,11,10,11,11,7,9,5,5,4,3,0,0,花蓮縣,107
慈濟大學,日,碩士,46,68,39,73,19,40,17,34,0,0,0,0,0,0,0,0,花蓮縣,107
慈濟大學,日,學士,264,435,223,430,235,391,264,393,48,51,31,25,23,34,60,61,花蓮縣,107
慈濟大學,職,碩士,5,10,1,14,0,3,0,7,1,2,0,0,0,0,0,0,花蓮縣,107
臺北醫學大學,日,博士,66,56,47,36,59,36,30,27,25,24,19,25,29,10,0,0,臺北市,107
臺北醫學大學,日,碩士,105,160,87,158,17,52,13,29,0,0,0,0,0,0,0,0,臺北市,107
臺北醫學大學,日,學士,357,575,387,574,380,593,396,609,170,134,158,118,93,69,45,75,臺北市,107
臺北醫學大學,日,4+X,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,臺北市,107
臺北醫學大學,職,碩士,28,64,24,63,9,34,4,41,0,0,0,0,0,0,0,0,臺北市,107
臺北醫學大學,修,二技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,臺北市,107
中山醫學大學,日,博士,20,13,26,15,26,12,20,13,18,7,13,5,15,4,0,0,臺中市,107
中山醫學大學,日,碩士,61,135,52,124,16,46,13,29,0,0,0,0,0,0,0,0,臺中市,107
中山醫學大學,日,學士,461,875,422,865,480,894,523,860,155,70,142,72,103,39,69,69,臺中市,107
中山醫學大學,職,碩士,23,63,14,44,8,31,0,7,2,2,0,0,0,0,0,0,臺中市,107
中山醫學大學,修,二技,0,0,0,0,11,27,10,27,17,16,0,0,0,0,1,4,臺中市,107
中山醫學大學,進,學士,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,臺中市,107
龍華科技大學,日,碩士,81,27,60,27,46,16,21,10,0,0,0,0,0,0,0,0,桃園市,107
龍華科技大學,日,四技,1125,615,1126,559,1000,530,923,568,0,0,0,0,0,0,227,106,桃園市,107
龍華科技大學,日,二技,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,桃園市,107
龍華科技大學,日,五專,125,17,21,4,35,12,28,4,0,0,0,0,0,0,0,0,桃園市,107
龍華科技大學,職,碩士,30,16,54,37,21,8,4,0,0,0,0,0,0,0,0,0,桃園市,107
龍華科技大學,修,四技,842,262,572,196,593,212,613,239,0,0,0,0,0,0,152,53,桃園市,107
龍華科技大學,修,二技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,桃園市,107
輔英科技大學,日,碩士,22,36,14,34,4,10,2,8,1,1,0,0,0,0,0,0,高雄市,107
輔英科技大學,日,四技,416,576,337,507,360,506,360,516,0,0,0,0,0,0,78,59,高雄市,107
輔英科技大學,日,二技,0,0,0,0,77,705,83,639,0,0,0,0,0,0,4,19,高雄市,107
輔英科技大學,日,4+X,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,高雄市,107
輔英科技大學,日,五專,69,498,55,480,46,468,52,441,51,495,0,0,0,0,11,27,高雄市,107
輔英科技大學,職,碩士,5,44,3,40,1,9,0,4,1,4,0,0,0,0,0,0,高雄市,107
輔英科技大學,修,四技,134,74,106,30,51,35,56,38,0,0,0,0,0,0,27,9,高雄市,107
輔英科技大學,修,二技,0,0,0,0,56,248,60,227,17,17,0,0,0,0,8,23,高雄市,107
明新科技大學,日,碩士,59,33,64,24,41,23,15,8,0,0,0,0,0,0,0,0,新竹縣,107
明新科技大學,日,四技,1372,859,1234,748,1151,687,1137,801,0,0,0,0,0,0,258,93,新竹縣,107
明新科技大學,日,二專,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣,107
明新科技大學,職,碩士,107,48,63,15,39,8,26,1,11,1,11,0,0,0,0,0,新竹縣,107
明新科技大學,修,四技,530,306,427,248,395,281,459,331,0,0,0,0,0,0,227,90,新竹縣,107
明新科技大學,修,二技,0,0,0,0,52,34,8,11,0,0,0,0,0,0,1,4,新竹縣,107
明新科技大學,修,二專,17,12,4,7,0,0,0,0,0,0,0,0,0,0,2,1,新竹縣,107
長榮大學,日,博士,5,3,7,1,5,1,4,2,2,1,2,2,1,1,0,0,臺南市,107
長榮大學,日,碩士,57,83,42,56,26,43,24,45,0,3,0,0,0,0,0,0,臺南市,107
長榮大學,日,學士,766,1206,781,958,791,1113,1014,1204,0,0,0,0,0,0,242,135,臺南市,107
長榮大學,職,碩士,15,20,10,14,6,5,3,8,5,8,0,0,0,0,0,0,臺南市,107
長榮大學,進,學士,142,125,56,17,57,40,39,37,0,0,0,0,0,0,20,6,臺南市,107
弘光科技大學,日,博士,0,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,臺中市,107
弘光科技大學,日,碩士,21,48,27,51,7,27,0,13,0,0,0,0,0,0,0,0,臺中市,107
弘光科技大學,日,四技,655,1171,641,1137,651,1153,646,1049,0,0,0,0,0,0,133,127,臺中市,107
弘光科技大學,日,二技,0,0,0,0,14,342,12,335,0,0,0,0,0,0,0,1,臺中市,107
弘光科技大學,日,五專,10,44,3,49,3,49,4,47,2,50,0,0,0,0,1,3,臺中市,107
弘光科技大學,職,碩士,12,23,6,19,5,18,1,14,0,0,0,0,0,0,0,0,臺中市,107
弘光科技大學,修,四技,398,505,343,406,321,415,284,407,13,23,0,0,0,0,101,101,臺中市,107
弘光科技大學,修,二技,0,0,0,0,23,326,14,275,10,203,0,0,0,0,1,8,臺中市,107
弘光科技大學,修,二專,19,66,9,62,0,0,0,0,0,0,0,0,0,0,0,4,臺中市,107
中國醫藥大學,日,博士,51,35,45,28,46,29,25,26,24,16,24,14,12,10,0,0,臺中市,107
中國醫藥大學,日,碩士,95,138,83,124,21,35,4,8,0,0,0,0,0,0,0,0,臺中市,107
中國醫藥大學,日,學士,515,725,519,736,550,740,528,716,342,306,171,140,172,126,69,65,臺中市,107
中國醫藥大學,職,碩士,14,28,11,14,2,4,0,1,0,0,0,0,0,0,0,0,臺中市,107
中國醫藥大學,修,二技,0,0,0,0,0,0,1,8,4,25,0,0,0,0,0,0,臺中市,107
健行科技大學,日,碩士,123,56,39,18,15,11,30,4,0,0,0,0,0,0,0,0,桃園市,107
健行科技大學,日,四技,1470,704,1031,547,881,523,1028,619,0,0,0,0,0,0,266,90,桃園市,107
健行科技大學,日,二技,0,0,0,0,7,15,16,26,0,0,0,0,0,0,4,1,桃園市,107
健行科技大學,日,五專,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,桃園市,107
健行科技大學,職,碩士,23,17,2,1,7,3,1,0,1,0,0,0,0,0,0,0,桃園市,107
健行科技大學,修,四技,730,398,646,316,436,210,425,285,0,0,0,0,0,0,106,46,桃園市,107
健行科技大學,修,二技,0,0,0,0,36,39,18,33,0,0,0,0,0,0,2,2,桃園市,107
正修科技大學,日,博士,3,0,2,0,2,0,3,0,1,0,0,0,1,0,0,0,高雄市,107
正修科技大學,日,碩士,86,72,89,57,22,10,7,6,0,0,0,0,0,0,0,0,高雄市,107
正修科技大學,日,四技,1431,962,1194,898,1173,882,1200,954,0,0,0,0,0,0,202,63,高雄市,107
正修科技大學,日,五專,51,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市,107
正修科技大學,職,碩士,74,43,51,33,6,3,0,0,0,0,0,0,0,0,0,0,高雄市,107
正修科技大學,修,四技,958,509,692,422,726,420,761,459,0,0,0,0,0,0,268,107,高雄市,107
正修科技大學,修,二技,0,0,0,0,549,484,285,370,0,0,0,0,0,0,7,12,高雄市,107
正修科技大學,修,二專,139,46,100,29,0,0,0,0,0,0,0,0,0,0,0,0,高雄市,107
萬能科技大學,日,碩士,30,26,25,31,10,9,7,6,0,0,0,0,0,0,0,0,桃園市,107
萬能科技大學,日,四技,1000,842,820,664,689,658,678,673,0,0,0,0,0,0,173,73,桃園市,107
萬能科技大學,職,碩士,29,63,18,8,0,1,2,0,0,0,0,0,0,0,0,0,桃園市,107
萬能科技大學,修,四技,578,426,479,361,458,410,284,279,0,0,0,0,0,0,53,32,桃園市,107
萬能科技大學,修,二技,0,0,0,0,206,176,39,54,0,0,0,0,0,0,3,7,桃園市,107
玄奘大學,日,博士,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,新竹市,107
玄奘大學,日,碩士,36,66,33,38,26,40,21,30,0,0,0,0,0,0,0,0,新竹市,107
玄奘大學,日,學士,194,334,251,334,252,404,370,539,0,0,0,0,0,0,119,62,新竹市,107
玄奘大學,職,碩士,13,27,21,33,15,24,6,18,7,8,0,0,0,0,0,0,新竹市,107
玄奘大學,進,學士,37,53,13,24,27,42,39,65,0,0,0,0,0,0,25,23,新竹市,107
建國科技大學,日,碩士,42,39,35,22,10,6,7,7,0,0,0,0,0,0,0,0,彰化縣,107
建國科技大學,日,四技,985,473,641,381,734,383,890,528,0,0,0,0,0,0,128,61,彰化縣,107
建國科技大學,日,二技,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,彰化縣,107
建國科技大學,修,四技,450,165,376,113,339,122,221,96,0,0,0,0,0,0,40,9,彰化縣,107
建國科技大學,修,二技,0,0,0,0,92,36,78,32,0,0,0,0,0,0,1,2,彰化縣,107
明志科技大學,日,博士,8,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,新北市,107
明志科技大學,日,碩士,137,58,120,52,34,10,23,4,0,0,0,1,0,0,0,0,新北市,107
明志科技大學,日,四技,658,241,622,247,592,246,602,259,0,0,0,0,0,0,106,14,新北市,107
明志科技大學,職,碩士,8,6,6,1,8,1,3,0,2,0,0,0,0,0,0,0,新北市,107
明志科技大學,修,四技,130,5,113,16,73,34,49,29,0,0,0,0,0,0,29,5,新北市,107
明志科技大學,修,二技,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,新北市,107
高苑科技大學,日,碩士,25,12,30,8,14,2,5,2,0,0,0,0,0,0,0,0,高雄市,107
高苑科技大學,日,四技,626,202,306,107,492,171,715,294,0,0,0,0,0,0,118,36,高雄市,107
高苑科技大學,職,碩士,69,35,38,16,14,4,3,0,0,1,0,0,0,0,0,0,高雄市,107
高苑科技大學,修,四技,192,60,225,58,255,90,255,136,0,0,0,0,0,0,59,17,高雄市,107
大仁科技大學,日,碩士,28,20,4,8,4,2,0,0,0,0,0,0,0,0,0,0,屏東縣,107
大仁科技大學,日,四技,456,488,414,462,423,494,525,615,83,121,0,0,0,0,99,57,屏東縣,107
大仁科技大學,日,二技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,屏東縣,107
大仁科技大學,職,碩士,45,56,13,13,1,1,1,0,0,0,0,0,0,0,0,0,屏東縣,107
大仁科技大學,修,四技,71,38,65,53,73,65,86,63,0,0,0,0,0,0,20,9,屏東縣,107
大仁科技大學,修,二技,0,0,0,0,231,605,136,277,0,0,0,0,0,0,6,28,屏東縣,107
聖約翰科技大學,日,碩士,33,11,44,11,20,1,19,0,0,0,0,0,0,0,0,0,新北市,107
聖約翰科技大學,日,四技,413,195,353,200,519,203,608,290,0,0,0,0,0,0,145,53,新北市,107
聖約翰科技大學,日,二技,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,新北市,107
聖約翰科技大學,日,五專,53,13,60,16,71,26,62,26,0,0,0,0,0,0,0,0,新北市,107
聖約翰科技大學,職,碩士,37,13,16,5,1,0,3,1,0,0,0,0,0,0,0,0,新北市,107
聖約翰科技大學,修,四技,147,49,5,3,26,11,14,16,0,0,0,0,0,0,11,3,新北市,107
嶺東科技大學,日,碩士,57,58,35,38,14,19,2,8,0,0,0,0,0,0,0,0,臺中市,107
嶺東科技大學,日,四技,669,1164,650,1153,695,1053,660,1039,0,0,0,0,0,0,119,74,臺中市,107
嶺東科技大學,日,二技,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,臺中市,107
嶺東科技大學,職,碩士,58,29,37,18,1,1,2,0,0,0,0,0,0,0,0,0,臺中市,107
嶺東科技大學,修,四技,430,373,314,273,278,306,266,288,0,0,0,0,0,0,98,53,臺中市,107
中國科技大學,日,碩士,37,28,32,30,15,3,8,3,0,0,0,0,0,0,0,0,臺北市,107
中國科技大學,日,四技,776,965,792,941,857,1171,876,1268,0,0,0,0,0,0,189,142,臺北市,107
中國科技大學,職,碩士,34,8,20,8,4,2,0,0,0,0,0,0,0,0,0,0,臺北市,107
中國科技大學,修,四技,184,129,184,116,207,193,241,233,0,0,0,0,0,0,64,73,臺北市,107
中國科技大學,修,二技,0,0,0,0,46,8,0,0,0,0,0,0,0,0,0,0,臺北市,107
中國科技大學,修,4+X,13,30,8,7,0,0,0,0,0,0,0,0,0,0,1,2,臺北市,107
中國科技大學,修,二專,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺北市,107
中臺科技大學,日,博士,2,1,3,1,4,0,2,0,1,1,2,0,0,0,0,0,臺中市,107
中臺科技大學,日,碩士,12,28,13,29,9,10,1,4,0,4,0,0,0,0,0,0,臺中市,107
中臺科技大學,日,四技,508,778,451,692,508,700,486,760,0,0,0,0,0,0,128,133,臺中市,107
中臺科技大學,日,二技,0,0,0,0,37,188,36,191,0,0,0,0,0,0,1,13,臺中市,107
中臺科技大學,日,二專,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺中市,107
中臺科技大學,職,碩士,29,86,24,79,4,42,5,35,0,0,0,0,0,0,0,0,臺中市,107
中臺科技大學,修,四技,173,281,124,221,123,249,115,186,14,55,0,0,0,0,38,60,臺中市,107
中臺科技大學,修,二技,0,0,0,0,38,312,36,253,47,281,0,0,0,0,3,8,臺中市,107
亞洲大學,日,博士,39,24,22,15,26,9,16,12,14,9,10,5,5,5,0,0,臺中市,107
亞洲大學,日,碩士,109,153,76,95,41,40,26,40,0,1,0,0,0,0,0,0,臺中市,107
亞洲大學,日,學士,825,1509,804,1479,850,1477,847,1490,0,0,0,0,0,0,198,137,臺中市,107
亞洲大學,職,碩士,120,140,61,60,6,7,3,4,0,0,0,0,0,0,0,0,臺中市,107
亞洲大學,進,學士,118,169,72,70,87,133,95,118,0,0,0,0,0,0,74,34,臺中市,107
開南大學,日,碩士,46,60,34,22,19,21,21,15,1,0,1,0,0,0,0,0,桃園市,107
開南大學,日,學士,583,550,499,495,498,600,698,806,0,0,0,0,0,0,230,160,桃園市,107
開南大學,職,碩士,78,93,58,17,20,7,9,9,10,5,8,1,0,0,0,0,桃園市,107
開南大學,進,學士,168,81,102,87,117,116,136,104,0,0,0,0,0,0,58,22,桃園市,107
佛光大學,日,博士,3,8,3,7,3,6,6,5,6,3,2,3,1,3,0,0,宜蘭縣,107
佛光大學,日,碩士,83,93,53,68,38,56,38,57,0,5,1,0,0,0,0,0,宜蘭縣,107
佛光大學,日,學士,320,425,322,348,334,374,331,377,0,0,0,0,0,0,73,66,宜蘭縣,107
佛光大學,職,碩士,29,53,26,19,15,5,11,5,9,3,0,0,0,0,0,0,宜蘭縣,107
台南應用科技大學,日,碩士,12,31,6,30,4,12,6,12,0,0,0,0,0,0,0,0,臺南市,107
台南應用科技大學,日,四技,568,1453,581,1440,577,1340,527,1388,0,0,0,0,0,0,71,95,臺南市,107
台南應用科技大學,日,二技,0,0,0,0,58,222,60,199,0,0,0,0,0,0,12,22,臺南市,107
台南應用科技大學,日,五專,50,152,50,185,47,199,45,180,35,172,0,0,0,0,0,0,臺南市,107
台南應用科技大學,職,碩士,14,26,17,19,1,14,5,10,0,3,0,0,0,0,0,0,臺南市,107
台南應用科技大學,修,四技,354,531,178,324,182,344,151,340,0,0,0,0,0,0,47,65,臺南市,107
台南應用科技大學,修,二技,0,0,0,0,16,105,17,121,0,0,0,0,0,0,1,5,臺南市,107
遠東科技大學,日,碩士,47,56,50,38,17,1,6,2,0,0,0,0,0,0,0,0,臺南市,107
遠東科技大學,日,四技,690,385,632,297,611,340,812,536,0,0,0,0,0,0,175,74,臺南市,107
遠東科技大學,職,碩士,11,2,8,0,2,0,3,0,4,0,3,0,0,0,0,0,臺南市,107
遠東科技大學,修,四技,115,54,97,39,115,51,91,53,0,0,0,0,0,0,18,5,臺南市,107
遠東科技大學,修,二技,0,0,0,0,41,1,31,2,0,0,0,0,0,0,1,0,臺南市,107
遠東科技大學,修,二專,19,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,臺南市,107
元培醫事科技大學,日,碩士,52,38,34,49,19,16,4,13,0,0,0,0,0,0,0,0,新竹市,107
元培醫事科技大學,日,四技,505,664,365,447,393,540,553,641,0,0,0,0,0,0,158,88,新竹市,107
元培醫事科技大學,日,二技,0,0,0,0,3,48,2,46,0,0,0,0,0,0,0,0,新竹市,107
元培醫事科技大學,日,二專,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹市,107
元培醫事科技大學,職,碩士,6,14,5,10,3,4,0,0,0,0,0,0,0,0,0,0,新竹市,107
元培醫事科技大學,修,四技,173,163,136,148,105,126,66,36,0,0,0,0,0,0,36,18,新竹市,107
元培醫事科技大學,修,二技,0,0,0,0,63,128,59,260,0,5,0,0,0,0,5,6,新竹市,107
景文科技大學,日,碩士,19,8,14,6,1,1,4,0,0,0,0,0,0,0,0,0,新北市,107
景文科技大學,日,四技,578,725,575,641,451,549,521,683,0,0,0,0,0,0,225,230,新北市,107
景文科技大學,日,二技,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,新北市,107
景文科技大學,職,碩士,15,5,23,13,5,1,4,1,0,0,0,0,0,0,0,0,新北市,107
景文科技大學,修,四技,244,210,142,157,190,166,139,168,0,0,0,0,0,0,37,29,新北市,107
景文科技大學,修,二技,0,0,0,0,51,95,35,85,0,0,0,0,0,0,6,6,新北市,107
中華醫事科技大學,日,碩士,21,27,19,19,4,3,2,0,0,0,0,0,0,0,0,0,臺南市,107
中華醫事科技大學,日,四技,416,587,383,538,366,475,444,584,0,0,0,0,0,0,103,68,臺南市,107
中華醫事科技大學,日,二技,0,0,0,0,94,252,81,246,0,0,0,0,0,0,1,5,臺南市,107
中華醫事科技大學,日,二專,35,13,21,16,0,0,0,0,0,0,0,0,0,0,0,0,臺南市,107
中華醫事科技大學,日,五專,117,486,156,540,139,495,121,419,62,303,0,0,0,0,17,22,臺南市,107
中華醫事科技大學,職,碩士,7,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,臺南市,107
中華醫事科技大學,修,四技,90,137,68,77,59,98,71,75,14,30,0,0,0,0,18,22,臺南市,107
中華醫事科技大學,修,二技,0,0,0,0,88,251,71,183,18,54,0,0,0,0,3,15,臺南市,107
東南科技大學,日,碩士,38,21,45,11,9,1,6,2,0,0,0,0,0,0,0,0,新北市,107
東南科技大學,日,四技,955,496,701,357,696,383,873,448,0,0,0,0,0,0,234,66,新北市,107
東南科技大學,職,碩士,21,4,24,2,2,1,0,1,0,0,0,0,0,0,0,0,新北市,107
東南科技大學,修,四技,171,52,90,15,59,11,82,20,0,0,0,0,0,0,32,5,新北市,107
東南科技大學,修,二技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,新北市,107
德明財經科技大學,日,碩士,12,12,10,9,5,4,4,1,0,0,0,0,0,0,0,0,臺北市,107
德明財經科技大學,日,四技,741,1074,625,874,656,1000,633,1062,0,0,0,0,0,0,191,223,臺北市,107
德明財經科技大學,日,二技,0,0,0,0,22,49,9,71,0,0,0,0,0,0,1,2,臺北市,107
德明財經科技大學,職,碩士,12,6,11,10,5,6,4,1,0,0,0,0,0,0,0,0,臺北市,107
德明財經科技大學,修,四技,65,51,76,52,114,111,104,150,0,0,0,0,0,0,37,28,臺北市,107
德明財經科技大學,修,二技,0,0,0,0,5,14,9,23,0,0,0,0,0,0,2,0,臺北市,107
明道大學,日,博士,4,3,2,4,2,2,3,3,3,0,0,0,0,0,0,0,彰化縣,107
明道大學,日,碩士,48,38,22,28,18,12,10,6,0,0,0,0,0,0,0,0,彰化縣,107
明道大學,日,學士,385,272,275,224,385,292,478,403,0,0,0,0,0,0,85,20,彰化縣,107
明道大學,職,碩士,19,32,7,19,2,0,0,1,0,0,0,0,0,0,0,0,彰化縣,107
明道大學,進,學士,125,78,135,68,98,64,138,73,0,0,0,0,0,0,18,9,彰化縣,107
南開科技大學,日,碩士,26,16,25,19,11,2,4,2,0,0,0,0,0,0,0,0,南投縣,107
南開科技大學,日,四技,407,242,375,205,487,218,565,276,0,0,0,0,0,0,115,34,南投縣,107
南開科技大學,日,二技,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,南投縣,107
南開科技大學,日,五專,93,21,126,23,157,36,179,37,100,29,0,0,0,0,7,5,南投縣,107
